"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"AT1G10370.1","0","mle","1","24.0481927710843","1.38114986732007","22.7653245623443","-2.24375639595875e-16","0.962117941230421","0.953699705948292","-4456811808096049","4.00821566159948e-07","6.4376397098245e-05"
"AT1G10390.2","0","default","1","24","0.770958707232149","13.9968235259698","4.62502576746108e-17","0.329419584250433","0.180401714083862","21621501160823852","0.165588013397452","0.197550787880753"
"AT1G10390.3","1","mle","1","23.3450292397661","0.710540356481336","23.0376117826363","-9.07522393460887e-17","0.297065047221554","0.140857279937454","-11019011841530918","0.204700132755865","0.239444905440909"
"AT1G10410.1","0","mle","1","22.3016759776536","1.27070873650293","14.5031459007357","2.9735373957678e-16","0.874401004013062","0.846490116015965","3362997894101784","8.81937389691778e-05","0.000852023723842583"
"AT1G10430.1","1","mle","1","27.156462585034","0.904515552641689","16.4115248900923","4.6485168145316e-18","0.483733963680891","0.3690081778322","215122379868332960","0.0510423895184884","0.0687941949174592"
"AT1G10430.2","1","mle","2","27.3424657534247,20.9005235602094","1.22750837048942,0.731637837863672","6.26341861242332,18.6608506214131","7.51306930441934e-17","0.583636736725885","0.345714871997819","13310139431454186","0.141715262802076","0.171961731274208"
"AT1G10470.1","0","mle","1","22.9425287356322","1.16416521233511","19.532022692129","-1.15666301767995e-16","0.884839505699459","0.859248284743783","-8645560415736394","5.96850884010403e-05","0.000708718694055417"
"AT1G10490.1","1","mle","2","25.4267515923567,22.8114285714286","1.61939787510642,1.73348964940349","0.821358965433114,17.1008987642535","3.7470027081099e-16","0.858501604376927","0.777645378306599","2668799779182517","0.00426782225515876","0.00863263302375936"
"AT1G10490.2","0","mle","1","23.0751445086705","1.27510825349299","21.918114112211","8.55706564634184e-17","0.863905369781686","0.833662118622061","11686249017237600","0.000126556499706387","0.00102740076012254"
"AT1G10500.1","1","default","1","24","1.0543377063385","14.8243280615403","-2.266919923623e-16","0.681283806226764","0.610457985388267","-4411271830024753","0.00582530388972424","0.0109659472864677"
"AT1G10510.1","0","mle","1","22.3016759776536","1.26000405807988","20.9712407713039","7.26252825239415e-16","0.836377786593543","0.800017294725441","1376930960193293","0.000289928016812935","0.00159093146323819"
"AT1G10522.1","0","burg","1","24.641975308642","0.503578900720419","0.0820615914515054","1.66647294921884e-15","0.142056017701302","-0.0485982005872974","600069746387871","0.501839909039431","0.535851958276268"
"AT1G10522.2","1","burg","1","20.4717948717949","0.369796107762538","0.884069742545776","1.27438930357567e-17","0.0708525917867158","-0.135624610038459","78468957420955200","0.718423928807824","0.741507882250417"
"AT1G10590.1","1","burg","1","23.2093023255814","1.26542994597193","12.913364893118","3.43475248243408e-16","0.844412768367041","0.809837828004162","2911417940926382","0.000231144088343793","0.00140978388059474"
"AT1G10590.2","1","yule-walker","1","27.9160839160839","0.539603066867607","5.17481304638116","8.0944727194147e-17","0.137360872452931","-0.0543367114464179","12354109213333776","0.514317365721102","0.548162766562104"
"AT1G10600.1","0","burg","1","23.6213017751479","0.718532497600176","15.4324418234645","1.12163538186783e-16","0.335001126661022","0.187223599252361","8915553273067462","0.15947554418663","0.190987488916134"
"AT1G10630.1","1","mle","1","22.9425287356322","1.32952519039082","14.3807603224097","-1.14144804719274e-15","0.860506193341705","0.829507569639861","-876080170673896","0.000141415549921087","0.001086597620789"
"AT1G10640.1","0","burg","1","22.9425287356322","0.942805957502355","17.5791957350205","3.94342400169186e-16","0.707640037097099","0.64267115645201","2535867306104966","0.00395030420874409","0.00817564733882031"
"AT1G10650.1","1","burg","1","22.5536723163842","1.30386264337657","20.433067889855","2.54417074791828e-16","0.909104840680572","0.888905916387366","3930553799575884","2.05794326878506e-05","0.000416049929374658"
"AT1G10657.2","0","mle","1","24.1939393939394","1.1079527549883","19.8485012632876","-9.48134799838574e-17","0.648166794779383","0.56998163806369","-10547023484110662","0.00908899179842027","0.0156173998747299"
"AT1G10660.1","0","burg","1","27.3424657534247","0.68139364671318","15.7287040582234","3.54470865276032e-16","0.26368743192702","0.100062416799691","2821106324835147","0.2522202551443","0.288751116769497"
"AT1G10660.3","1","mle","1","21.8142076502732","0.985328315315077","17.7274235797819","1.70002900645727e-16","0.478971639288132","0.363187559129939","5882252574524729","0.0531956519609228","0.0713139948152227"
"AT1G10670.1","0","default","1","24","0.248206142563249","15.2464012202792","-3.02247557132836e-15","0.0309488132626128","-0.184395894901251","-330854617812678","0.868080958176448","0.87779714938374"
"AT1G10670.2","0","burg","1","22.6818181818182","0.739991415885487","16.6679765729697","-2.31183525737274e-17","0.297326833551774","0.141177241007724","-43255677358967200","0.204357302284403","0.239116446789116"
"AT1G10670.4","1","mle","1","22.4269662921348","0.949726675163728","16.6814171330423","9.48451025472215e-17","0.428068145301606","0.300972177590851","10543506972351258","0.0809187726465388","0.103965943338558"
"AT1G10682.1","0","mle","1","24.95","1.27186223866292","8.74775792521584","2.33600393080106e-16","0.822155284293985","0.782634236359316","4280814714455901","0.000421875538874961","0.00197432971734118"
"AT1G10740.1","0","mle","1","24.0481927710843","1.25762286924479","23.6448525163808","-1.2952150203055e-16","0.815545033738064","0.774555041235411","-7720725781609104","0.000497171914285444","0.00215035421140314"
"AT1G10760.2","0","burg","1","22.1777777777778","1.24107451839067","12.8477716308588","1.01774961433025e-16","0.864261349262702","0.834097204654414","9825599400084984","0.00012507366488812","0.00102360358157553"
"AT1G10760.3","0","burg","1","21.0105263157895","1.04415898180619","13.1735128763361","-2.77555756156289e-17","0.588865900539437","0.497502767325979","-36028797018963968","0.0183200115845543","0.0279319151093956"
"AT1G10820.2","1","mle","1","20.9005235602094","1.1393608688004","17.4809321487058","-9.74914593498966e-16","0.711558377231334","0.647460238838297","-1025730875984739","0.0037175831072741","0.00782349973658193"
"AT1G10830.1","1","yule-walker","1","23.7619047619048","1.24380445108538","11.9722489227374","4.80518402845576e-16","0.830462145297369","0.792787066474562","2081085748387811","0.000340173184170678","0.00174757718526883"
"AT1G10840.1","0","yule-walker","1","21.5783783783784","1.2307909818804","20.7151096141524","-1.68094704822153e-15","0.837370053553065","0.801230065453746","-594902737155236","0.000282099512375233","0.00156761112979683"
"AT1G10865.1","0","burg","1","24.0481927710843","1.12431606656571","12.4425607251662","2.61943244872498e-16","0.697039693035129","0.629715180376269","3817620876181612","0.00463698610667829","0.00922292867864254"
"AT1G10890.1","1","burg","1","22.0552486187845","0.781217350330095","17.9932954960237","-6.88685219962792e-16","0.340235542907489","0.193621219109153","-1452042197237842","0.153904075218184","0.184989612720171"
"AT1G10890.3","1","yule-walker","1","21.3475935828877","1.11325393310899","18.7485258023353","1.57268042628074e-16","0.685331930065134","0.615405692301831","6358570904102336","0.00549967522277583","0.0104828880472379"
"AT1G10900.1","1","default","1","24","1.18038711423272","1.66448435379141","-3.36536354339501e-16","0.753505605573457","0.69872907347867","-2971447176821770","0.0018328702121192","0.00474307331892676"
"AT1G10910.1","0","burg","1","21.5783783783784","0.724444775935103","19.1378998321273","-1.36349265211777e-15","0.278248966306284","0.11785984770768","-733410626340234","0.230538448182785","0.266328333145427"
"AT1G10940.1","0","burg","1","22.8114285714286","0.8986554470845","13.8699839210456","-2.23144618379199e-15","0.410262500612718","0.2792097229711","-448139868782611","0.092889012897946","0.117511054058839"
"AT1G10950.1","0","mle","1","23.3450292397661","1.24640375670651","13.5165483424468","1.61910234929933e-15","0.777941212577928","0.728594815373023","617626180601091","0.00114579213775312","0.00351773269686503"
"AT1G10960.1","1","default","1","24","1.1253838587895","17.3575516127009","4.74112575009807e-17","0.725877348205088","0.664961203361774","21092037054265328","0.00295632489054842","0.00661128235047417"
"AT1G10970.2","0","mle","1","20.5773195876289","1.06144011379653","18.5128622600554","1.22587125635694e-16","0.540145095615367","0.437955116863227","8157463475991841","0.0303245037012118","0.043380297261372"
"AT1G11130.1","0","mle","1","22.1777777777778","1.20718355941807","18.5491547541537","6.93889390390723e-16","0.787216933898385","0.739931808098026","1441151880758559","0.000945620288625548","0.00311188190599483"
"AT1G11180.1","0","burg","1","22.3016759776536","1.24006930574952","13.0760213701618","-6.01280454824253e-17","0.797068757085794","0.751972925327081","-16631174221225740","0.000763959118715185","0.00273342303490792"
"AT1G11200.1","1","mle","1","24.641975308642","1.27563013493431","11.9919489114408","-3.23801496321848e-16","0.83630560758096","0.799929075932285","-3088311855748910","0.000290503995791003","0.00159288203287205"
"AT1G11210.1","0","burg","1","22.5536723163842","1.26792846377754","12.4396108220054","6.47630097698008e-17","0.842957987495007","0.808059762493897","15440913008127414","0.000241030129802478","0.00143822106348599"
"AT1G11260.1","1","burg","1","22.9425287356322","1.21717721975032","9.37074377387754","1.54982183047751e-16","0.769697148346562","0.71851873686802","6452354588991010","0.00135004088135626","0.00389591203199699"
"AT1G11310.1","0","mle","1","21.9340659340659","1.25170290932592","14.2457099306654","-1.97758476261356e-16","0.843649569521372","0.80890502941501","-5056673265819504","0.000236290284904128","0.00142315669512049"
"AT1G11310.2","1","burg","1","22.3016759776536","1.09547895892552","13.437564473432","-6.59194920871187e-17","0.602038095688409","0.513602116952499","-15170019797458510","0.0158229243479611","0.0246333194883982"
"AT1G11330.2","0","burg","1","21.8142076502732","0.908485389406668","14.7032401370813","-3.81639164714898e-16","0.394769091319216","0.260273333834597","-2620276146833743","0.104386646440727","0.130584939359646"
"AT1G11360.1","0","mle","1","24.95","1.28823570316332","11.1232225868157","-3.33066907387547e-16","0.806023860066615","0.762918051192529","-3002399751580332","0.000623544434698919","0.00242865201847703"
"AT1G11410.4","1","mle","1","22.1777777777778","0.801000377649012","1.54642503373331","3.79317165062158e-16","0.333874174919593","0.185846213790613","2636316233767413","0.160695316854564","0.192348684826227"
"AT1G11430.1","0","mle","1","23.6213017751479","1.21287093279517","23.2907311136364","2.58126853225349e-15","0.755761668274271","0.701486483446331","387406419558752","0.00175858033244536","0.00461138842730117"
"AT1G11475.1","0","burg","1","21.0105263157895","1.08941214038003","0.640898408635211","-1.50317854951537e-16","0.722586431826957","0.660938972232948","-6652569651971166","0.00311942567823265","0.00688022859871874"
"AT1G11480.1","1","burg","1","20.7916666666667","1.16420276345047","14.1616888213774","1.15648796420419e-15","0.81908794845883","0.77888527033857","864686906351100","0.000455621011103968","0.00205011726552774"
"AT1G11530.1","0","mle","1","23.3450292397661","1.31241485815831","12.2254080242913","1.85037170770859e-17","0.907097681716556","0.886452722098012","54043195528445952","2.27048941616736e-05","0.000442019185329282"
"AT1G11545.1","0","mle","1","27.9160839160839","1.16317182087816","7.23669829366926","-6.80011602582908e-16","0.587467633293549","0.495793774025448","-1470563143631182","0.0186020637160473","0.0283045085279436"
"AT1G11580.1","0","burg","1","22.3016759776536","1.28174114962515","0.736315063391024","-2.67734691477191e-16","0.880531645023554","0.853983121695455","-3735040814033588","7.04105888954532e-05","0.000761873357267335"
"AT1G11592.1","0","default","1","24","1.04215113824627","14.3608790140545","-1.76941794549634e-16","0.652841672128146","0.575695377045512","-5651576002974740","0.00855803671683431","0.0148507107733301"
"AT1G11600.1","1","burg","1","23.4823529411765","1.19468446456245","11.8496051239479","-9.71445146547012e-16","0.82108751049704","0.781329179496382","-1029394200541828","0.000433394069922821","0.00200310512573441"
"AT1G11650.2","1","default","1","24","1.1285832583409","13.5442354004809","-1.28347853178834e-15","0.637809988734446","0.557323319564323","-779132626867273","0.0103565262400163","0.017292738844692"
"AT1G11660.1","1","mle","1","20.7916666666667","1.09981048894933","16.693412263075","1.46612594027068e-15","0.573632982040847","0.478884755827702","682069645268931","0.0215787463051749","0.0321441774205052"
"AT1G11680.1","0","mle","1","25.5897435897436","1.27413834922664","9.15258864546673","1.31377294749121e-15","0.863621588385347","0.833315274693202","761166533311262","0.000127748357738877","0.0010322346862708"
"AT1G11700.1","0","burg","1","23.4823529411765","1.19208014453276","20.1209682438854","-5.77337656848531e-18","0.722753136484727","0.661142722370221","-173208864541873728","0.00311099911529045","0.00686426135646227"
"AT1G11720.2","0","burg","1","23.2093023255814","1.14980145846573","20.6496044799673","-4.97273843919529e-16","0.692840659416982","0.624583028176311","-2010964405684336","0.00493329140434384","0.00966597455097122"
"AT1G11750.1","0","default","1","24","0.430046844640444","8.30554486400756","1.29063426612674e-15","0.0958809484787264","-0.105034396303779","774812839117505","0.635353305023568","0.66406594534459"
"AT1G11750.2","0","default","1","24","0.733432044381688","15.9038626207669","2.79346948495416e-16","0.283729760517961","0.124558596188619","3579777783097598","0.222764550637707","0.258509710343647"
