"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"AT4G35260.1","0.33011780973387","0.247873827561328","24","14","0.804236624893064"
"AT4G35270.2","0.00810747064554171","0.00193362193362193","28","20","1.17938886144874"
"AT4G35300.1","1","1","28","12","0.740387685538162"
"AT4G35300.10","0.0135213877612389","0.00432043650793651","20","14","0.897424178464984"
"AT4G35310.1","0.00810747064554171","0.00193362193362193","24","14","1.05857586569999"
"AT4G35310.2","1","1","20","14","0.728978622846363"
"AT4G35320.1","0.0601338460704449","0.0324589646464646","28","20","1.04794938018699"
"AT4G35335.1","0.0601338460704449","0.0324589646464646","24","18","0.942486439804096"
"AT4G35350.1","0.679189801104077","0.558904371091871","20","18","0.376015376663579"
"AT4G35360.1","0.00318510085246977","0.000294161856661857","24","16","1.12529801556539"
"AT4G35440.1","0.33011780973387","0.247873827561328","24","12","0.802185261064285"
"AT4G35450.1","1","1","28","6","0.798037032728015"
"AT4G35450.2","1","1","20","0","0.687090620156233"
"AT4G35450.3","0.942899444483651","0.805264174482925","28","22","0.434006123114589"
"AT4G35450.5","0.0601338460704449","0.0324589646464646","24","12","0.800106957549055"
"AT4G35460.1","0.037129816454249","0.0175406595719096","24","16","1.23880199503484"
"AT4G35470.1","0.00318510085246977","0.000294161856661857","24","10","1.12013511522006"
"AT4G35480.1","0.0135213877612389","0.00432043650793651","28","12","1.28383778125609"
"AT4G35490.1","1","1","28","6","1.05431025647838"
"AT4G35550.1","0.00504426125616406","0.000794327200577201","24","18","1.24427116054027"
"AT4G35570.1","0.33011780973387","0.247873827561328","20","18","0.805600545645558"
"AT4G35570.2","1","1","28","18","1.11061089552981"
"AT4G35580.1","0.0225061986539284","0.0089799031986532","24","16","1.01490097461585"
"AT4G35600.1","0.679189801104077","0.558904371091871","20","18","0.928801190027719"
"AT4G35630.1","0.0225061986539284","0.0089799031986532","24","18","1.2862415364659"
"AT4G35750.1","0.037129816454249","0.0175406595719096","28","12","1.00468973854626"
"AT4G35760.1","0.00504426125616406","0.000794327200577201","24","18","1.36298671884466"
"AT4G35770.1","0.052851522345638","0.0249998121091871","28","8","0.499926640347879"
"AT4G35785.3","0.478586537290715","0.377646329365079","24","18","0.237991065111052"
"AT4G35790.2","0.00504426125616406","0.000794327200577201","24","12","1.22321274646774"
"AT4G35800.1","0.679189801104077","0.558904371091871","20","18","0.902754787046557"
"AT4G35830.1","0.00118699151043509","2.63798701298701e-05","24","10","1.30346788276076"
"AT4G35840.1","0.00810747064554171","0.00193362193362193","24","8","1.24540148672136"
"AT4G35850.1","1","1","28","0","1.16257508883673"
"AT4G35860.1","0.00504426125616406","0.000794327200577201","24","12","1.31836370032334"
"AT4G35880.1","0.00504426125616406","0.000794327200577201","24","18","1.17272316620542"
"AT4G35890.1","0.00318510085246977","0.000294161856661857","24","18","1.13567552914194"
"AT4G35905.1","0.037129816454249","0.0175406595719096","24","14","1.08215845062549"
"AT4G35920.1","0.147746940602152","0.0968455387205387","24","16","1.05738141736191"
"AT4G35950.1","0.0135213877612389","0.00432043650793651","24","20","1.23201916153799"
"AT4G35980.1","0.00504426125616406","0.000794327200577201","28","14","1.12136574431574"
"AT4G36020.3","0.0225061986539284","0.0089799031986532","24","22","0.848542736179669"
"AT4G36040.1","0.000662587092042538","5.78703703703704e-06","24","8","0.797220463525751"
"AT4G36130.1","0.0225061986539284","0.0089799031986532","24","0","1.20326910806386"
"AT4G36190.1","0.0225061986539284","0.0089799031986532","24","18","0.885043745857856"
"AT4G36195.1","1","1","28","18","1.04848262442851"
"AT4G36195.2","0.478586537290715","0.377646329365079","24","18","0.64420005047604"
"AT4G36210.3","0.00810747064554171","0.00193362193362193","24","14","1.10932943209256"
"AT4G36220.1","0.0601338460704449","0.0324589646464646","24","2","1.06120525312138"
"AT4G36240.1","0.00318510085246977","0.000294161856661857","24","22","1.08580049425242"
"AT4G36250.1","0.00810747064554171","0.00193362193362193","24","18","1.17662935729302"
"AT4G36360.1","0.00118699151043509","2.63798701298701e-05","24","20","1.30433374262578"
"AT4G36390.1","0.0951258524510643","0.0572696458633959","24","18","1.08235275460921"
"AT4G36400.2","0.0601338460704449","0.0324589646464646","24","14","1.12890234103919"
"AT4G36410.1","0.0951258524510643","0.0572696458633959","24","14","1.04334039723163"
"AT4G36420.1","0.0601338460704449","0.0324589646464646","24","18","1.11942561507591"
"AT4G36440.1","0.0601338460704449","0.0324589646464646","24","16","0.940704772256618"
"AT4G36470.1","0.0225061986539284","0.0089799031986532","24","18","1.13611679123385"
"AT4G36500.1","0.0601338460704449","0.0324589646464646","28","14","0.741159274563286"
"AT4G36515.1","0.222989551992916","0.15763918951419","24","18","0.896773807990856"
"AT4G36530.2","0.0225061986539284","0.0089799031986532","24","18","1.31239683749282"
"AT4G36540.1","0.222989551992916","0.15763918951419","20","0","0.874833968901544"
"AT4G36540.2","1","1","20","18","0.83372045923732"
"AT4G36570.1","1","1","20","6","0.287321810811276"
"AT4G36640.1","0.00318510085246977","0.000294161856661857","24","20","1.22158274097259"
"AT4G36648.1","0.00810747064554171","0.00193362193362193","24","18","1.1115788912061"
"AT4G36660.1","0.00504426125616406","0.000794327200577201","24","18","1.30062157802296"
"AT4G36670.1","0.00810747064554171","0.00193362193362193","24","10","1.0023591544818"
"AT4G36690.1","1","1","28","0","1.16354408041312"
"AT4G36690.2","1","1","28","22","1.60845433463176"
"AT4G36690.3","0.679189801104077","0.558904371091871","20","0","1.20413483584708"
"AT4G36720.1","0.0225061986539284","0.0089799031986532","24","16","0.781498022756269"
"AT4G36730.1","0.0601338460704449","0.0324589646464646","24","4","1.12724117388831"
"AT4G36730.2","1","1","28","4","0.449171683577367"
"AT4G36750.1","0.0135213877612389","0.00432043650793651","24","12","1.14841183614899"
"AT4G36760.1","0.00118699151043509","2.63798701298701e-05","24","14","1.23806236817613"
"AT4G36780.1","0.147746940602152","0.0968455387205387","24","12","0.896913389433687"
"AT4G36800.1","0.00810747064554171","0.00193362193362193","24","14","1.09536600852027"
"AT4G36808.1","0.0225061986539284","0.0089799031986532","24","14","0.88845245136125"
"AT4G36810.1","0.0601338460704449","0.0324589646464646","24","16","1.10764515314529"
"AT4G36850.1","0.286495144761808","0.202756508537759","24","4","0.760865497723506"
"AT4G36910.1","0.0135213877612389","0.00432043650793651","24","18","1.1992234052273"
"AT4G36920.1","0.0225061986539284","0.0089799031986532","24","18","1.09710165563801"
"AT4G36940.1","0.00504426125616406","0.000794327200577201","24","18","1.16525312152659"
"AT4G36960.1","1","1","28","22","1.38081862316512"
"AT4G36960.2","0.037129816454249","0.0175406595719096","24","18","0.975452109996524"
"AT4G36970.1","0.00118699151043509","2.63798701298701e-05","24","14","1.27340510746102"
"AT4G36980.1","0.679189801104077","0.558904371091871","20","0","1.11341004015928"
"AT4G36980.2","1","1","28","22","1.46086867562827"
"AT4G36980.3","0.0225061986539284","0.0089799031986532","24","18","1.027973496622"
"AT4G36990.1","1","1","28","12","0.888639711435756"
"AT4G37000.1","0.0135213877612389","0.00432043650793651","24","16","1.3757001791181"
"AT4G37040.1","0.0225061986539284","0.0089799031986532","24","18","1.18991164283683"
"AT4G37080.3","0.0225061986539284","0.0089799031986532","24","20","1.14152817292289"
"AT4G37090.1","0.00118699151043509","2.63798701298701e-05","24","22","1.12758575674602"
"AT4G37095.1","1","1","28","16","1.22226812793919"
"AT4G37120.1","0.147746940602152","0.0968455387205387","20","16","0.833219739296823"
"AT4G37200.1","0.0135213877612389","0.00432043650793651","24","16","1.13434258340486"
"AT4G37240.1","0.037129816454249","0.0175406595719096","24","10","1.06437525309723"
"AT4G37260.1","0.942899444483651","0.805264174482925","28","10","0.503427191414924"
"AT4G37270.1","0.00810747064554171","0.00193362193362193","24","18","1.17492252174331"
"AT4G37280.1","0.679189801104077","0.558904371091871","24","18","0.95574993600721"
"AT4G37300.1","0.0135213877612389","0.00432043650793651","24","14","1.32070073271433"
"AT4G37310.1","0.0135213877612389","0.00432043650793651","24","18","1.1271521742018"
"AT4G37320.1","0.00318510085246977","0.000294161856661857","24","20","1.19845559013589"
"AT4G37330.1","0.147746940602152","0.0968455387205387","24","20","1.09914980867149"
"AT4G37370.1","0.478586537290715","0.377646329365079","28","12","0.740492216044237"
"AT4G37440.1","1","1","28","18","1.15145353736459"
"AT4G37450.1","1","1","28","26","1.0935143975977"
"AT4G37450.2","0.0951258524510643","0.0572696458633959","28","18","1.2414915824708"
"AT4G37460.1","0.33011780973387","0.247873827561328","24","0","0.553657060346711"
"AT4G37470.1","0.00318510085246977","0.000294161856661857","24","12","1.32176136549169"
"AT4G37510.1","0.00504426125616406","0.000794327200577201","24","10","1.29488275332822"
"AT4G37520.1","0.037129816454249","0.0175406595719096","28","10","0.958202766182398"
"AT4G37540.1","0.00195626018726725","9.57491582491583e-05","24","2","1.29682713972716"
"AT4G37550.1","0.00118699151043509","2.63798701298701e-05","24","0","1.34037569669041"
"AT4G37550.2","0.0601338460704449","0.0324589646464646","28","26","1.50398586654268"
"AT4G37560.1","0.0225061986539284","0.0089799031986532","24","20","1.10726518272207"
"AT4G37590.1","0.00810747064554171","0.00193362193362193","24","22","1.13724866325116"
"AT4G37610.1","0.0225061986539284","0.0089799031986532","28","0","0.810801484794314"
"AT4G37640.1","0.0601338460704449","0.0324589646464646","24","18","1.27283470235998"
"AT4G37680.1","0.037129816454249","0.0175406595719096","28","16","0.598659552299925"
"AT4G37750.1","0.0951258524510643","0.0572696458633959","24","18","0.926660870620842"
"AT4G37760.1","0.00810747064554171","0.00193362193362193","24","0","1.18549614914248"
"AT4G37790.1","0.00318510085246977","0.000294161856661857","24","22","1.18087704515354"
"AT4G37800.1","1","1","28","10","0.8756794226823"
"AT4G37830.1","0.00504426125616406","0.000794327200577201","28","14","1.19469496548692"
"AT4G37830.2","1","0.96845441017316","20","14","0.168858972949232"
"AT4G37870.1","0.0601338460704449","0.0324589646464646","24","16","1.16648505026221"
"AT4G37880.1","0.0225061986539284","0.0089799031986532","24","12","1.22994877606097"
"AT4G37910.1","0.00318510085246977","0.000294161856661857","24","0","0.986877757073022"
"AT4G37920.1","1","1","20","14","0.997486323077336"
"AT4G37925.1","0.00504426125616406","0.000794327200577201","24","18","1.16819252598813"
"AT4G37930.1","0.00318510085246977","0.000294161856661857","24","20","1.24937751800118"
"AT4G37980.1","0.0601338460704449","0.0324589646464646","24","18","1.0121702427903"
"AT4G37990.1","1","1","24","12","0.820459872408364"
"AT4G38060.3","0.0225061986539284","0.0089799031986532","24","18","1.18259411759645"
"AT4G38090.1","0.00318510085246977","0.000294161856661857","24","14","1.22064485563143"
"AT4G38100.1","0.00504426125616406","0.000794327200577201","24","22","1.08407541530597"
"AT4G38120.3","0.478586537290715","0.377646329365079","24","18","0.651028424802557"
"AT4G38130.1","0.00810747064554171","0.00193362193362193","24","16","0.928866953297694"
"AT4G38160.1","0.828444756907202","0.682084272787398","28","14","0.670583478501659"
"AT4G38160.2","1","1","28","6","0.906819328381945"
"AT4G38160.4","1","1","24","6","0.482510669654855"
"AT4G38220.1","0.147746940602152","0.0968455387205387","24","16","1.36916003635555"
"AT4G38220.2","0.478586537290715","0.377646329365079","24","22","0.861912395097458"
"AT4G38225.1","0.478586537290715","0.377646329365079","24","22","0.61051658434335"
"AT4G38225.2","1","1","28","14","1.31195914596328"
"AT4G38225.3","0.679189801104077","0.558904371091871","28","0","1.04569072805517"
"AT4G38240.1","0.222989551992916","0.15763918951419","24","16","0.888053863349986"
"AT4G38250.1","0.0951258524510643","0.0572696458633959","24","18","1.10455186343657"
"AT4G38260.1","0.0135213877612389","0.00432043650793651","24","16","1.08201538226219"
"AT4G38280.1","0.0951258524510643","0.0572696458633959","24","16","1.0049546749627"
"AT4G38350.1","1","1","28","22","1.34527141957122"
"AT4G38360.2","0.0135213877612389","0.00432043650793651","24","16","1.26621036413946"
"AT4G38420.1","0.0951258524510643","0.0572696458633959","28","26","0.793879021331098"
"AT4G38430.1","0.222989551992916","0.15763918951419","24","16","1.35870795720913"
"AT4G38460.1","0.0225061986539284","0.0089799031986532","24","16","1.20200769782566"
"AT4G38470.1","0.00504426125616406","0.000794327200577201","24","10","0.914341321825065"
"AT4G38490.1","0.0225061986539284","0.0089799031986532","24","12","1.0719513470627"
"AT4G38495.1","0.478586537290715","0.377646329365079","24","14","0.710655871965899"
"AT4G38500.1","0.00318510085246977","0.000294161856661857","24","14","0.977981845877468"
"AT4G38510.2","0.0951258524510643","0.0572696458633959","24","14","0.74438113444133"
"AT4G38510.3","0.0951258524510643","0.0572696458633959","24","18","0.793129489528842"
"AT4G38510.4","1","1","24","18","0.924033290034028"
"AT4G38510.5","0.0601338460704449","0.0324589646464646","24","0","0.584371256001821"
"AT4G38520.1","0.037129816454249","0.0175406595719096","24","18","1.10794974303132"
"AT4G38520.2","0.222989551992916","0.15763918951419","24","16","0.755536924585574"
"AT4G38540.1","0.037129816454249","0.0175406595719096","24","14","1.30481068844251"
"AT4G38545.1","0.147746940602152","0.0968455387205387","24","14","0.950067977553844"
"AT4G38550.1","0.0135213877612389","0.00432043650793651","24","14","0.929265678551157"
"AT4G38550.4","0.222989551992916","0.15763918951419","28","8","0.665859100903672"
"AT4G38550.5","1","1","24","12","0.55791185116318"
"AT4G38552.1","0.037129816454249","0.0175406595719096","24","12","0.699454830056766"
"AT4G38580.2","0.0135213877612389","0.00432043650793651","24","14","1.12439967911537"
"AT4G38600.3","0.679189801104077","0.558904371091871","24","18","0.608617903476337"
"AT4G38620.1","0.00195626018726725","9.57491582491583e-05","24","20","1.26373064761726"
"AT4G38630.1","0.00118699151043509","2.63798701298701e-05","24","14","1.35168289557509"
"AT4G38640.1","0.0135213877612389","0.00432043650793651","24","16","0.94288786202115"
"AT4G38660.1","0.00810747064554171","0.00193362193362193","24","20","1.03986064900304"
"AT4G38680.1","0.00195626018726725","9.57491582491583e-05","24","4","1.16627731553539"
"AT4G38690.1","0.037129816454249","0.0175406595719096","24","8","1.12847331069776"
"AT4G38710.1","0.00504426125616406","0.000794327200577201","24","22","1.03068546629099"
"AT4G38740.1","0.0951258524510643","0.0572696458633959","28","20","0.746719468360117"
"AT4G38760.1","0.037129816454249","0.0175406595719096","20","18","1.29785299966748"
"AT4G38770.1","0.222989551992916","0.15763918951419","24","20","0.930041125126922"
"AT4G38775.1","0.478586537290715","0.377646329365079","24","22","0.935493996335937"
"AT4G38790.1","0.33011780973387","0.247873827561328","24","14","1.03839570946626"
"AT4G38800.1","0.00810747064554171","0.00193362193362193","24","14","1.12566384834227"
"AT4G38810.2","0.00504426125616406","0.000794327200577201","24","22","1.25925609369188"
"AT4G38820.1","0.0601338460704449","0.0324589646464646","28","4","0.782832440715382"
"AT4G38825.1","0.00318510085246977","0.000294161856661857","24","8","1.29270809771664"
"AT4G38840.1","0.0951258524510643","0.0572696458633959","24","2","1.21707597764774"
"AT4G38850.1","0.00810747064554171","0.00193362193362193","24","8","1.2174030434153"
"AT4G38860.1","0.0601338460704449","0.0324589646464646","28","2","0.795960347800439"
"AT4G38920.1","0.00195626018726725","9.57491582491583e-05","28","12","1.3001925901377"
"AT4G38930.1","1","1","28","0","1.04534167535038"
"AT4G38930.2","1","1","28","22","1.1000452036156"
"AT4G38932.1","0.00504426125616406","0.000794327200577201","24","12","1.1688692211422"
"AT4G38950.1","0.0601338460704449","0.0324589646464646","24","22","1.26303215147125"
"AT4G38960.1","0.0130923120597722","0.00312702922077922","28","26","1.51629548411877"
"AT4G38970.1","0.00810747064554171","0.00193362193362193","24","0","1.20166544772191"
"AT4G38970.2","0.942899444483651","0.805264174482925","28","20","0.69128797235264"
"AT4G39040.1","0.33011780973387","0.247873827561328","28","16","0.685670150199988"
"AT4G39040.2","0.478586537290715","0.377646329365079","20","16","0.440403609344356"
"AT4G39050.1","0.0951258524510643","0.0572696458633959","20","18","1.11086771998871"
"AT4G39080.1","0.00504426125616406","0.000794327200577201","24","16","1.33784937681763"
"AT4G39090.1","0.00318510085246977","0.000294161856661857","24","12","1.25487825987123"
"AT4G39100.1","0.0135213877612389","0.00432043650793651","24","18","1.3501599769595"
"AT4G39120.1","0.0225061986539284","0.0089799031986532","24","20","1.10160609807211"
"AT4G39120.2","0.147746940602152","0.0968455387205387","20","16","0.958762454751786"
"AT4G39150.1","0.222989551992916","0.15763918951419","24","18","0.918914470272754"
"AT4G39150.3","0.942899444483651","0.805264174482925","20","4","0.3181556971578"
"AT4G39170.1","0.0225061986539284","0.0089799031986532","24","18","1.18532427605337"
"AT4G39200.1","1","1","28","6","1.14435384482699"
"AT4G39200.2","1","1","20","12","0.354848140211586"
"AT4G39210.1","0.0135213877612389","0.00432043650793651","24","20","1.01139665672673"
"AT4G39220.1","0.037129816454249","0.0175406595719096","28","12","1.53744254766516"
"AT4G39240.1","0.0951258524510643","0.0572696458633959","24","14","0.920946655132188"
"AT4G39260.1","0.0135213877612389","0.00432043650793651","28","10","1.13079907044833"
"AT4G39260.2","0.679189801104077","0.558904371091871","20","12","0.979515718975924"
"AT4G39260.3","0.0951258524510643","0.0572696458633959","20","12","0.658562935388735"
"AT4G39260.4","0.478586537290715","0.377646329365079","24","10","0.770346683981962"
"AT4G39280.1","0.00504426125616406","0.000794327200577201","24","20","1.13279600170601"
"AT4G39300.1","0.147746940602152","0.0968455387205387","24","22","0.643912741614646"
"AT4G39330.1","0.00118699151043509","2.63798701298701e-05","24","20","1.09220927339282"
"AT4G39350.1","0.0601338460704449","0.0324589646464646","24","12","1.26259049825567"
"AT4G39363.1","1","1","20","0","0.824227154239211"
"AT4G39364.1","0.0601338460704449","0.0324589646464646","24","22","0.84343464198285"
"AT4G39366.1","0.00810747064554171","0.00193362193362193","24","22","1.27490594759235"
"AT4G39390.1","0.0135213877612389","0.00432043650793651","24","12","0.684276322700347"
"AT4G39400.1","0.00810747064554171","0.00193362193362193","28","8","1.16168436143529"
"AT4G39460.1","0.147746940602152","0.0968455387205387","28","22","0.552236224823936"
"AT4G39460.3","0.0951258524510643","0.0572696458633959","28","8","0.79249257879269"
"AT4G39520.1","0.00810747064554171","0.00193362193362193","24","20","0.838421166143436"
"AT4G39540.2","0.00318510085246977","0.000294161856661857","24","20","1.30160806239453"
"AT4G39620.1","0.0601338460704449","0.0324589646464646","20","16","0.739923028338782"
"AT4G39620.2","0.679189801104077","0.558904371091871","20","10","0.0513711757699913"
"AT4G39640.1","0.0135213877612389","0.00432043650793651","24","8","1.20256665491546"
"AT4G39660.1","0.0225061986539284","0.0089799031986532","28","10","1.1458251912736"
"AT4G39680.1","0.147746940602152","0.0968455387205387","20","0","1.3008283685631"
"AT4G39680.2","1","1","28","2","1.44355128805537"
"AT4G39690.1","0.147746940602152","0.0968455387205387","24","20","0.911365996195982"
"AT4G39710.1","0.00504426125616406","0.000794327200577201","24","16","1.26334308569234"
"AT4G39710.2","0.33011780973387","0.247873827561328","24","18","0.442762076738375"
"AT4G39710.3","1","1","28","20","0.846491155656835"
"AT4G39730.1","0.00195626018726725","9.57491582491583e-05","24","18","1.16486451667478"
"AT4G39800.1","0.00504426125616406","0.000794327200577201","24","20","1.25472090998326"
"AT4G39820.2","0.147746940602152","0.0968455387205387","28","20","0.656210420475466"
"AT4G39838.1","0.00810747064554171","0.00193362193362193","24","20","0.997041269362402"
"AT4G39840.1","0.0601338460704449","0.0324589646464646","24","20","0.935690115602918"
"AT4G39850.1","0.0601338460704449","0.0324589646464646","24","18","0.861939576483009"
"AT4G39860.1","0.147746940602152","0.0968455387205387","20","4","0.00584401053300916"
"AT4G39860.2","0.478586537290715","0.377646329365079","20","14","1.12104549155993"
"AT4G39860.3","0.59278994527007","0.468275350228475","20","0","1.47912923989421"
"AT4G39860.4","0.942899444483651","0.805264174482925","24","12","1.03697312888268"
"AT4G39870.1","0.222989551992916","0.15763918951419","20","18","0.758542695929555"
"AT4G39870.2","0.0951258524510643","0.0572696458633959","28","18","0.770504408247501"
"AT4G39880.1","0.942899444483651","0.805264174482925","24","20","1.03159418056972"
"AT4G39900.1","0.478586537290715","0.377646329365079","24","16","0.891203936216808"
"AT4G39910.1","0.222989551992916","0.15763918951419","24","14","0.882513330811316"
"AT4G39940.1","0.00504426125616406","0.000794327200577201","24","0","1.15287476140189"
"AT4G39950.1","0.33011780973387","0.247873827561328","28","22","0.774674110028438"
"AT4G39960.1","0.00318510085246977","0.000294161856661857","24","20","1.02143090654562"
"AT4G39960.2","0.037129816454249","0.0175406595719096","20","0","1.04490057633849"
"AT4G39970.1","0.00504426125616406","0.000794327200577201","24","16","1.19298486894744"
"AT4G39980.1","0.00195626018726725","9.57491582491583e-05","24","14","1.0417812954599"
"AT4G39990.1","0.679189801104077","0.558904371091871","28","12","0.66029641936231"
"AT4G40030.1","0.00504426125616406","0.000794327200577201","24","18","1.22711475233406"
"AT4G40030.2","0.0601338460704449","0.0324589646464646","24","16","0.539571784022992"
"AT4G40040.1","0.0135213877612389","0.00432043650793651","24","14","1.14439262071557"
"AT4G40040.2","1","1","28","10","0.744599112448694"
"AT4G40040.3","0.679189801104077","0.558904371091871","24","18","0.0598609594408785"
"AT4G40042.1","0.000662587092042538","5.78703703703704e-06","24","12","0.863443787420029"
"AT4G40045.1","0.0951258524510643","0.0572696458633959","28","12","0.769166053401485"
"AT4G40060.1","1","1","28","16","0.949336476275911"
"AT4G40063.1","0.00318510085246977","0.000294161856661857","24","12","1.24503366795969"
"AT4G40065.1","0.00504426125616406","0.000794327200577201","24","12","1.18317217168092"
"AT5G00855.1","0.0207957177348571","0.00665016985329485","24","16","0.7375904919345"
"AT5G00980.1","0.00318510085246977","0.000294161856661857","28","14","0.820791755473246"
"AT5G01010.1","0.679189801104077","0.558904371091871","28","10","1.13893925179334"
"AT5G01010.3","1","1","28","18","1.144217186086"
"AT5G01015.1","0.0951258524510643","0.0572696458633959","24","16","1.15405334535247"
"AT5G01017.1","0.147746940602152","0.0968455387205387","24","18","0.889412435129717"
"AT5G01020.1","0.037129816454249","0.0175406595719096","24","14","1.09533136547778"
"AT5G01075.1","1","1","20","4","0.813391128850372"
"AT5G01090.1","0.33011780973387","0.247873827561328","24","16","0.941381481877185"
"AT5G01210.1","0.0951258524510643","0.0572696458633959","24","12","1.0537674048139"
"AT5G01215.1","0.147746940602152","0.0968455387205387","24","12","1.04473274857517"
"AT5G01220.1","1","1","24","18","0.282113079550928"
"AT5G01240.1","0.222989551992916","0.15763918951419","28","10","0.323496285568784"
"AT5G01255.1","0.222989551992916","0.15763918951419","28","12","1.79267289935887"
"AT5G01260.2","0.00810747064554171","0.00193362193362193","24","20","1.15903769619742"
"AT5G01270.1","0.0225061986539284","0.0089799031986532","24","20","1.25655129528456"
"AT5G01340.1","0.00195626018726725","9.57491582491583e-05","24","22","1.24021716871108"
"AT5G01350.1","0.0135213877612389","0.00432043650793651","28","12","1.06778996683969"
"AT5G01400.3","0.33011780973387","0.247873827561328","24","20","1.11357193176777"
"AT5G01410.1","0.00810747064554171","0.00193362193362193","28","20","0.834567341834486"
"AT5G01430.1","0.222989551992916","0.15763918951419","28","12","1.01161033121012"
"AT5G01460.1","0.33011780973387","0.247873827561328","24","10","0.60583357573804"
"AT5G01500.1","0.037129816454249","0.0175406595719096","24","0","1.23349955572218"
"AT5G01520.1","0.0135213877612389","0.00432043650793651","24","10","0.984428765533816"
"AT5G01530.1","0.00504426125616406","0.000794327200577201","24","6","1.26603560686291"
"AT5G01590.1","1","1","28","22","0.877287843228492"
"AT5G01600.1","0.222989551992916","0.15763918951419","24","4","0.517400524141596"
"AT5G01620.1","0.416197646415246","0.312760078463203","24","10","0.873588564506416"
"AT5G01650.1","0.00810747064554171","0.00193362193362193","28","16","1.27167349747799"
"AT5G01710.1","0.222989551992916","0.15763918951419","24","16","1.40609178039277"
"AT5G01720.1","1","1","28","22","1.58404422072148"
"AT5G01750.2","0.00810747064554171","0.00193362193362193","24","12","1.1838789163202"
"AT5G01780.2","0.147746940602152","0.0968455387205387","24","18","0.836359979381075"
"AT5G01790.1","0.0601338460704449","0.0324589646464646","20","0","0.875834772160035"
"AT5G01800.1","0.00810747064554171","0.00193362193362193","28","12","1.36987118116737"
"AT5G01810.1","0.00810747064554171","0.00193362193362193","24","0","1.2767045789067"
"AT5G01815.1","0.00504426125616406","0.000794327200577201","24","14","1.17741594148033"
"AT5G01820.1","0.0225061986539284","0.0089799031986532","28","2","1.27665155949596"
"AT5G01835.1","0.222989551992916","0.15763918951419","24","16","1.17329694178184"
"AT5G01890.1","0.037129816454249","0.0175406595719096","24","20","1.13405886675663"
"AT5G01920.1","1","1","20","18","0.596961176103343"
"AT5G01920.2","0.222989551992916","0.15763918951419","28","18","1.30531537245461"
"AT5G01930.1","0.222989551992916","0.15763918951419","24","16","0.895618949046658"
"AT5G01950.1","0.679189801104077","0.558904371091871","20","14","1.13353145827462"
"AT5G01960.1","0.478586537290715","0.377646329365079","20","18","0.878524821587709"
"AT5G01990.1","0.33011780973387","0.247873827561328","24","12","1.15719097243049"
"AT5G02020.1","0.00504426125616406","0.000794327200577201","28","8","0.77171672079278"
"AT5G02040.1","1","1","20","14","1.15916685059285"
"AT5G02040.2","0.222989551992916","0.15763918951419","24","14","0.375497391921574"
"AT5G02050.1","0.00318510085246977","0.000294161856661857","24","22","0.937371938770838"
"AT5G02095.1","1","1","20","14","0.97667513404721"
"AT5G02120.1","0.037129816454249","0.0175406595719096","28","24","0.85971143355784"
"AT5G02150.1","0.147746940602152","0.0968455387205387","20","10","1.00731360972622"
"AT5G02150.2","0.00504426125616406","0.000794327200577201","24","14","1.24617049192187"
"AT5G02150.3","0.0225061986539284","0.0089799031986532","24","12","1.26849107101739"
"AT5G02160.1","0.0225061986539284","0.0089799031986532","24","10","1.24904844285619"
"AT5G02180.1","0.0951258524510643","0.0572696458633959","24","6","1.08736071815621"
"AT5G02230.1","0.0225061986539284","0.0089799031986532","24","0","1.21056704761116"
"AT5G02230.2","0.0135213877612389","0.00432043650793651","28","20","1.16816644787314"
"AT5G02240.1","0.00318510085246977","0.000294161856661857","24","16","1.35020249500615"
"AT5G02250.1","0.00318510085246977","0.000294161856661857","24","16","1.17537034430807"
"AT5G02270.1","0.00195626018726725","9.57491582491583e-05","24","22","1.28849251300504"
"AT5G02280.1","0.00318510085246977","0.000294161856661857","24","4","1.00567787306702"
"AT5G02290.1","0.037129816454249","0.0175406595719096","24","16","1.18784174512678"
"AT5G02290.2","0.193941043713352","0.127242364117364","28","8","0.892061327935079"
"AT5G02380.1","0.33011780973387","0.247873827561328","28","14","1.04749815924037"
"AT5G02450.1","1","1","28","0","0.675423808011381"
"AT5G02480.1","0.478586537290715","0.377646329365079","20","18","1.02133492790549"
"AT5G02490.1","0.0601338460704449","0.0324589646464646","24","18","1.14219982756497"
"AT5G02500.1","0.942899444483651","0.805264174482925","24","18","0.893469739546668"
"AT5G02500.2","1","1","28","10","0.461005530268321"
"AT5G02502.1","0.0601338460704449","0.0324589646464646","28","12","0.97792214928188"
"AT5G02515.1","0.037129816454249","0.0175406595719096","24","4","1.33503307011323"
"AT5G02530.1","0.037129816454249","0.0175406595719096","24","12","1.39043417612631"
"AT5G02540.1","0.0135213877612389","0.00432043650793651","24","10","1.04995728877749"
"AT5G02610.1","0.0951258524510643","0.0572696458633959","24","0","1.26245278875705"
"AT5G02620.1","0.33011780973387","0.247873827561328","24","14","0.669642238444968"
"AT5G02680.1","0.147746940602152","0.0968455387205387","24","18","0.629635971435352"
"AT5G02690.1","0.942899444483651","0.805264174482925","24","18","0.307539962075437"
"AT5G02710.1","0.222989551992916","0.15763918951419","28","14","1.13446317152849"
"AT5G02740.1","1","1","20","14","0.828223672030298"
"AT5G02755.1","0.037129816454249","0.0175406595719096","28","14","1.37751106816569"
"AT5G02760.1","0.147746940602152","0.0968455387205387","24","10","0.840835674240709"
